,train_loss,valid_loss,test_loss,train_misclass,valid_misclass,test_misclass,runtime
0,5.342865467071533,5.419226169586182,4.921207427978516,0.7521739130434782,0.7413793103448276,0.75,0.0
1,1.484511375427246,1.5583763122558594,1.4855127334594727,0.7565217391304347,0.7758620689655172,0.7534722222222222,1.122159719467163
2,1.3972398042678833,1.5277971029281616,1.4515000581741333,0.7217391304347827,0.7758620689655172,0.7395833333333333,1.1712172031402588
3,1.2991273403167725,1.4607583284378052,1.4033186435699463,0.6739130434782609,0.7586206896551724,0.7256944444444444,1.1801822185516357
4,1.23025381565094,1.4172427654266357,1.3766804933547974,0.5347826086956522,0.7241379310344828,0.7222222222222222,1.20633864402771
5,1.1882193088531494,1.3996176719665527,1.3684887886047363,0.4782608695652174,0.6551724137931034,0.7152777777777778,1.182091236114502
6,1.1557557582855225,1.3931779861450195,1.3645362854003906,0.4347826086956522,0.6379310344827587,0.6979166666666667,1.1657695770263672
7,1.127549171447754,1.392874002456665,1.3605226278305054,0.4130434782608695,0.6379310344827587,0.6840277777777778,1.1702959537506104
8,1.0988885164260864,1.384199619293213,1.3557273149490356,0.3956521739130435,0.6724137931034483,0.6805555555555556,1.1652307510375977
9,1.0709480047225952,1.383927345275879,1.3542876243591309,0.35652173913043483,0.6551724137931034,0.65625,1.1732769012451172
10,1.0505610704421997,1.388331651687622,1.3555080890655518,0.34782608695652173,0.6551724137931034,0.6388888888888888,1.1937944889068604
11,1.0270683765411377,1.3844845294952393,1.3517764806747437,0.33478260869565213,0.6724137931034483,0.6388888888888888,1.1789720058441162
12,1.0082275867462158,1.3830418586730957,1.3498914241790771,0.31304347826086953,0.6724137931034483,0.625,1.1820659637451172
13,0.9863578081130981,1.3839447498321533,1.3478103876113892,0.29130434782608694,0.6551724137931034,0.6284722222222222,1.1653053760528564
14,0.9670522809028625,1.380354881286621,1.3427871465682983,0.26521739130434785,0.6724137931034483,0.6284722222222222,1.1841909885406494
15,0.948920726776123,1.3722293376922607,1.3374731540679932,0.24347826086956526,0.6379310344827587,0.6215277777777778,1.185014009475708
16,0.926593005657196,1.3726035356521606,1.334547519683838,0.22608695652173916,0.6551724137931034,0.6111111111111112,1.170412302017212
17,0.907598078250885,1.3718042373657227,1.3308682441711426,0.22173913043478266,0.6724137931034483,0.6076388888888888,1.1782658100128174
18,0.8879337310791016,1.3544381856918335,1.3216938972473145,0.21304347826086956,0.6551724137931034,0.6006944444444444,1.1718957424163818
19,0.8696385025978088,1.3434321880340576,1.3158302307128906,0.19565217391304346,0.6379310344827587,0.6006944444444444,1.1733393669128418
20,0.8498836159706116,1.3348922729492188,1.309884786605835,0.18260869565217386,0.5862068965517242,0.59375,1.1731297969818115
21,0.8284581899642944,1.3263826370239258,1.305095911026001,0.18260869565217386,0.5689655172413793,0.5833333333333333,1.1855783462524414
22,0.8073951601982117,1.320256233215332,1.300309658050537,0.17826086956521736,0.5862068965517242,0.5729166666666667,1.1674401760101318
23,0.7879309058189392,1.3173046112060547,1.2930588722229004,0.16521739130434787,0.5862068965517242,0.5625,1.1825180053710938
24,0.7702380418777466,1.3145208358764648,1.2867625951766968,0.15652173913043477,0.5862068965517242,0.5694444444444444,1.1646528244018555
25,0.7518848776817322,1.3061093091964722,1.2799605131149292,0.14347826086956517,0.5862068965517242,0.5625,1.15714693069458
26,0.7349810004234314,1.3009743690490723,1.276536464691162,0.13913043478260867,0.5862068965517242,0.5659722222222222,1.166492223739624
27,0.7199423909187317,1.296173095703125,1.2740319967269897,0.13913043478260867,0.5862068965517242,0.5486111111111112,1.1590614318847656
28,0.7017937898635864,1.2885712385177612,1.2658257484436035,0.13043478260869568,0.5862068965517242,0.5381944444444444,1.168147325515747
29,0.6820586919784546,1.2762244939804077,1.2597441673278809,0.12608695652173918,0.603448275862069,0.5243055555555556,1.1720387935638428
30,0.666347324848175,1.266603946685791,1.252780556678772,0.11739130434782608,0.5862068965517242,0.5381944444444444,1.1830980777740479
31,0.6513159871101379,1.2648084163665771,1.2509150505065918,0.10869565217391308,0.5517241379310345,0.5486111111111112,1.1668071746826172
32,0.6386228203773499,1.2504408359527588,1.243276834487915,0.09999999999999998,0.6206896551724138,0.5138888888888888,1.1841707229614258
33,0.6161548495292664,1.2481162548065186,1.237607479095459,0.10434782608695647,0.5344827586206897,0.5069444444444444,1.1837737560272217
