,train_loss,valid_loss,test_loss,train_misclass,valid_misclass,test_misclass,runtime
0,4.719598293304443,4.780223846435547,4.433756351470947,0.7521739130434782,0.7413793103448276,0.75,0.0
1,1.883454442024231,1.9441642761230469,1.8271045684814453,0.7521739130434782,0.7413793103448276,0.7534722222222222,1.1245734691619873
2,1.7405030727386475,1.8740121126174927,1.6976271867752075,0.6739130434782609,0.7413793103448276,0.7534722222222222,1.1644303798675537
3,1.4929978847503662,1.6886357069015503,1.482555627822876,0.6608695652173913,0.7413793103448276,0.7222222222222222,1.1620135307312012
4,1.265091896057129,1.5084980726242065,1.319000482559204,0.6086956521739131,0.7413793103448276,0.65625,1.1850199699401855
5,1.1278446912765503,1.4045370817184448,1.2520508766174316,0.491304347826087,0.7586206896551724,0.5590277777777778,1.167783498764038
6,1.049865484237671,1.3594484329223633,1.237493872642517,0.3913043478260869,0.7241379310344828,0.5694444444444444,1.1643548011779785
7,1.0030556917190552,1.3418323993682861,1.2342385053634644,0.3521739130434782,0.6724137931034483,0.5763888888888888,1.1656301021575928
8,0.9641631245613098,1.3356016874313354,1.232614278793335,0.32173913043478264,0.603448275862069,0.5694444444444444,1.1686699390411377
9,0.9304991960525513,1.331190586090088,1.2280875444412231,0.30434782608695654,0.6206896551724138,0.5694444444444444,1.1796338558197021
10,0.8996981978416443,1.324731707572937,1.2197396755218506,0.29565217391304344,0.603448275862069,0.5555555555555556,1.1734881401062012
11,0.8700212240219116,1.3224091529846191,1.2110135555267334,0.29130434782608694,0.6206896551724138,0.5520833333333333,1.1722795963287354
12,0.8401301503181458,1.3154881000518799,1.1985068321228027,0.26521739130434785,0.5862068965517242,0.5416666666666667,1.1680386066436768
13,0.8129203915596008,1.3102822303771973,1.18071448802948,0.23913043478260865,0.5689655172413793,0.5208333333333333,1.1652801036834717
14,0.7853743433952332,1.3022990226745605,1.163117527961731,0.22608695652173916,0.5862068965517242,0.4965277777777778,1.1587178707122803
15,0.755710244178772,1.291210412979126,1.14767587184906,0.19565217391304346,0.603448275862069,0.48958333333333337,1.169889211654663
16,0.7250927686691284,1.278282880783081,1.136809229850769,0.19565217391304346,0.5517241379310345,0.48958333333333337,1.179412603378296
17,0.6964306831359863,1.2642674446105957,1.123591661453247,0.17391304347826086,0.5517241379310345,0.4965277777777778,1.1641137599945068
18,0.6682257652282715,1.247377634048462,1.105790615081787,0.14782608695652177,0.5344827586206897,0.4965277777777778,1.1631648540496826
19,0.6402801871299744,1.2305020093917847,1.0865542888641357,0.13043478260869568,0.5172413793103448,0.47916666666666663,1.1567988395690918
20,0.6135761141777039,1.2180399894714355,1.0730215311050415,0.11304347826086958,0.5,0.46875,1.180617332458496
21,0.5862652063369751,1.2005462646484375,1.0572279691696167,0.11304347826086958,0.5,0.45833333333333337,1.184309720993042
22,0.5603185892105103,1.1841864585876465,1.043885350227356,0.10434782608695647,0.5,0.45486111111111116,1.1753249168395996
23,0.5363361239433289,1.1664165258407593,1.025549292564392,0.09565217391304348,0.48275862068965514,0.4305555555555556,1.1747543811798096
24,0.5127235651016235,1.1554346084594727,1.0158566236495972,0.08260869565217388,0.4655172413793104,0.4305555555555556,1.1774325370788574
25,0.49181342124938965,1.1460744142532349,1.0004193782806396,0.07826086956521738,0.4482758620689655,0.4340277777777778,1.174318790435791
26,0.46857666969299316,1.1359329223632812,0.9971858263015747,0.06521739130434778,0.43103448275862066,0.42708333333333337,1.1635987758636475
27,0.4497031569480896,1.1277263164520264,0.9730628132820129,0.060869565217391286,0.4137931034482759,0.41666666666666663,1.186357021331787
